O3,gpus,N,iter,usr_htod_time,usr_kernel_time,usr_dtoh_time,dep_res_creation_time,dep_res_exec_time,linearization_time
true,7,1024,4,0.0097335,0.496264,0.00250645,0.0278028,0.400011,0.000716109
true,7,1024,5,0.0105527,0.480398,0.00261934,0.0270032,0.387197,0.00069303
true,7,2048,1,0.032616,0.550613,0.00424342,0.0268216,0.378622,0.000688695
true,7,2048,2,0.0374365,0.569155,0.00456248,0.026783,0.396395,0.000689585
true,7,2048,3,0.0366184,0.574304,0.00463487,0.0269778,0.399578,0.000693276
true,7,2048,4,0.0358286,0.558356,0.00871368,0.028838,0.379371,0.000705259
true,7,2048,5,0.0363454,0.583594,0.00456563,0.0278409,0.4076,0.000704029
true,7,4096,1,0.21895,0.908259,0.0258241,0.0286665,0.412546,0.000695114
true,7,4096,2,0.156822,0.915209,0.0126748,0.0275455,0.427543,0.000712262
true,7,4096,3,0.159723,0.918192,0.0127846,0.0272509,0.431538,0.000717945
true,7,4096,4,0.142835,0.914775,0.0118675,0.0268478,0.426421,0.000685873
true,7,4096,5,0.153667,0.912539,0.0123209,0.0271225,0.425009,0.000691037
true,7,8192,1,0.568116,1.72774,0.0378836,0.0278756,0.430736,0.000698684
true,7,8192,2,0.560266,1.56164,0.039121,0.0273466,0.412389,0.000698873
true,7,8192,3,0.599732,1.56049,0.0397103,0.0274838,0.410492,0.00070089
true,7,8192,4,0.558066,1.56136,0.0384855,0.0272977,0.412631,0.000697298
true,7,8192,5,0.611187,1.5595,0.0401793,0.0276023,0.410881,0.000698514
true,7,12288,1,1.28068,2.95302,0.083679,0.0277659,0.447686,0.000714462
true,7,12288,2,1.36444,2.94666,0.0866444,0.0274346,0.441097,0.000693704
true,7,12288,3,1.28383,3.12182,0.0880163,0.0280904,0.452287,0.000697724
true,7,12288,4,1.41951,3.10127,0.088313,0.0277212,0.451416,0.000690565
true,7,12288,5,1.68494,2.95916,0.177743,0.0278541,0.452368,0.000701897
true,7,16384,1,5.34661,4.87866,0.217893,0.0280922,0.467869,0.000719071
true,7,16384,2,2.18257,4.89056,0.149355,0.0273607,0.48729,0.000682399
true,7,16384,3,2.49593,5.01431,0.15633,0.0278261,0.48832,0.000702556
true,7,16384,4,2.38651,4.88295,0.158934,0.027875,0.478732,0.000699571
true,7,16384,5,2.42836,4.88823,0.156284,0.0282269,0.482475,0.000690558
true,7,20480,1,3.80722,7.37456,0.240618,0.0279143,0.524318,0.00068438
true,7,20480,2,3.73275,7.45754,0.235357,0.0279567,0.526887,0.000699468
true,7,20480,3,3.51512,7.37865,0.241916,0.0278014,0.530492,0.000692821
true,7,20480,4,3.71899,7.36858,0.237276,0.0285517,0.519747,0.000692667
true,7,20480,5,3.55432,7.45005,0.223831,0.0277534,0.529658,0.000719315
true,7,24576,1,5.21104,10.4237,0.332621,0.0282622,0.569115,0.000735409
true,7,24576,2,5.61765,10.4676,0.345431,0.0282234,0.572069,0.000702857
true,7,24576,3,5.17753,10.4275,0.333063,0.0275716,0.574217,0.000696356
true,7,24576,4,5.29997,10.4616,0.342411,0.0280453,0.571472,0.000696832
true,7,24576,5,5.86895,10.4869,0.345405,0.0291562,0.574567,0.000689882
true,7,28672,1,7.21654,14.1821,0.454255,0.0283349,0.601348,0.000725548
true,7,28672,2,7.66101,14.0286,0.472754,0.028482,0.598504,0.000708203
true,7,28672,3,7.67792,14.0314,0.461083,0.0280678,0.602883,0.000700286
true,7,28672,4,7.30162,14.0286,0.460029,0.0300393,0.599142,0.000742258
true,7,28672,5,7.09452,14.0148,0.423591,0.0281255,0.600208,0.000698759
true,7,32768,1,9.17075,18.3814,0.564635,0.0285357,0.629437,0.000680594
true,7,32768,2,9.83632,18.2059,0.613508,0.0296543,0.625723,0.000737298
true,7,32768,3,9.47911,18.235,0.611767,0.0284775,0.633948,0.000715466
true,7,32768,4,8.65205,18.3568,0.601527,0.0276315,0.653535,0.000692382
true,7,32768,5,9.60406,18.3427,0.608772,0.0294142,0.630629,0.000691656
true,7,36864,1,15.6042,23.1471,0.481444,0.0290286,0.637058,0.000698315
true,7,36864,2,11.7177,22.9841,0.763593,0.0282524,0.667863,0.000692948
true,7,36864,3,10.9469,22.9515,0.750612,0.0287423,0.731277,0.000725423
true,7,36864,4,11.6976,22.9782,0.75486,0.0288423,0.670461,0.000690829
true,7,36864,5,13.1572,22.947,1.03954,0.0292546,0.661006,0.000695499
true,8,1024,1,0.0129342,0.539787,0.00246787,0.0290318,0.442876,0.000778548
true,8,1024,2,0.0127043,0.539947,0.00252322,0.0293385,0.443732,0.000794562
true,8,1024,3,0.0134575,0.544365,0.00415306,0.0291136,0.449037,0.000813253
true,8,1024,4,0.0140825,0.547192,0.00259964,0.0297525,0.448467,0.000810028
true,8,1024,5,0.0120904,0.548292,0.00254474,0.0291607,0.451555,0.000773015
true,8,2048,1,0.0454994,0.633925,0.00498355,0.0297517,0.466829,0.000818978
true,8,2048,2,0.0448608,0.640613,0.00484682,0.0293369,0.473093,0.000770139
true,8,2048,3,0.0427859,0.643969,0.00485879,0.029258,0.476934,0.000780085
true,8,2048,4,0.0435717,0.637941,0.00480399,0.0290822,0.46961,0.000765049
true,8,2048,5,0.0418058,0.632188,0.00479719,0.0295273,0.465276,0.000774824
true,8,4096,1,0.230844,0.924896,0.026596,0.0304918,0.477933,0.000794739
true,8,4096,2,0.184549,0.942665,0.0129367,0.0296219,0.501275,0.000782079
true,8,4096,3,0.169397,0.941282,0.0120776,0.0295547,0.499916,0.000778409
true,8,4096,4,0.179883,0.943623,0.0127499,0.0292837,0.502866,0.000763598
true,8,4096,5,0.184243,0.942916,0.0129689,0.0298379,0.501843,0.00078021
true,8,8192,1,0.7209,1.67056,0.039722,0.0298956,0.503188,0.000796804
true,8,8192,2,0.683955,1.50852,0.0398039,0.0294699,0.487997,0.00080478
true,8,8192,3,0.664992,1.5093,0.0400535,0.0296574,0.489845,0.000842787
true,8,8192,4,1.2855,1.49588,0.0697256,0.0303143,0.470073,0.00080184
true,8,8192,5,0.62673,1.5116,0.0390591,0.0295438,0.489709,0.000781555
true,8,12288,1,1.39208,2.74041,0.0845254,0.0303528,0.526555,0.0007662
true,8,12288,2,1.56997,2.89821,0.0875774,0.0292285,0.531176,0.000775602
true,8,12288,3,1.61074,2.89574,0.088022,0.0296017,0.532325,0.000776326
true,8,12288,4,2.24445,2.74143,0.194172,0.02959,0.529164,0.000775725
true,8,12288,5,1.53392,2.7322,0.0855593,0.0296256,0.521479,0.000769445
true,8,16384,1,2.66237,4.45794,0.15236,0.0325588,0.573269,0.000809479
true,8,16384,2,3.21511,4.58508,0.249716,0.0295912,0.557379,0.000776891
true,8,16384,3,2.87066,4.58011,0.154652,0.0302058,0.566204,0.000765881
true,8,16384,4,3.36422,4.44121,0.148612,0.0300635,0.564773,0.000771754
true,8,16384,5,2.70633,4.43993,0.153574,0.0299636,0.565445,0.000775859
true,8,20480,1,4.05677,6.7357,0.239591,0.0298707,0.616018,0.000823055
true,8,20480,2,4.43667,6.76712,0.239931,0.0310378,0.612066,0.000781463
true,8,20480,3,4.25691,6.7074,0.240021,0.0300133,0.613825,0.000784036
true,8,20480,4,4.35209,6.77525,0.239068,0.0318008,0.611858,0.000802582
true,8,20480,5,4.54044,6.80421,0.235305,0.030578,0.6373,0.000776216
true,8,24576,1,5.84596,9.42277,0.339131,0.0297204,0.660488,0.000772905
true,8,24576,2,6.1306,9.46166,0.344833,0.030139,0.658973,0.000774703
true,8,24576,3,6.35363,9.4272,0.336074,0.0299289,0.665054,0.000770668
true,8,24576,4,6.21091,9.4722,0.344331,0.0311442,0.666424,0.000824597
true,8,24576,5,4.737,9.41185,0.209662,0.0308351,0.639752,0.000785339
true,8,28672,1,8.39196,12.6894,0.460457,0.0307746,0.702224,0.000772677
true,8,28672,2,8.20041,12.6533,0.455691,0.0299711,0.69998,0.000763473
true,8,28672,3,7.90579,12.6537,0.424453,0.0310624,0.714805,0.00080931
true,8,28672,4,5.30414,12.6252,0.325348,0.0307745,0.6782,0.000797576
true,8,28672,5,8.2646,12.6695,0.463463,0.0308288,0.705221,0.00076245
true,8,32768,1,10.672,16.6986,0.604478,0.0302013,0.747164,0.000774869
true,8,32768,2,10.6605,16.5096,0.59824,0.0301344,0.739029,0.000802538
true,8,32768,3,9.82049,16.4952,0.544198,0.0323644,0.700003,0.00078
true,8,32768,4,8.78022,16.5311,0.371976,0.0309462,0.69756,0.000784039
true,8,32768,5,10.2823,16.5162,0.52955,0.0315586,0.754113,0.000781334
true,8,36864,1,13.433,20.7936,0.743132,0.0306126,0.783083,0.00078069
true,8,36864,2,13.409,20.7874,0.755609,0.0308974,0.780469,0.00078866
true,8,36864,3,13.1618,20.6981,0.494611,0.03158,0.716381,0.000789483
true,8,36864,4,13.0253,20.7939,0.660272,0.0304326,0.797174,0.000786395
true,8,36864,5,13.4746,20.8245,0.875756,0.0305212,0.834989,0.000818134
true,9,1024,1,0.01247,0.618893,0.00255207,0.0318343,0.516799,0.000864257
true,9,1024,2,0.0168168,0.613337,0.00272848,0.0327813,0.511956,0.000885293
true,9,1024,3,0.0144841,0.619702,0.00268317,0.0323273,0.517728,0.000869863
true,9,1024,4,0.0143077,0.586561,0.00261359,0.0326971,0.487999,0.000900886
true,9,1024,5,0.0138515,0.597802,0.0041086,0.0331251,0.497604,0.000864794
true,9,2048,1,0.055859,0.709459,0.00534064,0.0339967,0.542564,0.000872353
true,9,2048,2,0.0577216,0.684909,0.00900241,0.0318997,0.51992,0.000896848
true,9,2048,3,0.0495625,0.691868,0.00538246,0.031698,0.526329,0.000856042
true,9,2048,4,0.0557797,0.704757,0.0053062,0.032336,0.539464,0.000866046
true,9,2048,5,0.0560087,0.705881,0.00507228,0.0326656,0.541168,0.000904627
true,9,4096,1,0.231576,0.975246,0.0197969,0.0323895,0.565294,0.000859246
true,9,4096,2,0.256823,0.95624,0.0168355,0.0315581,0.549742,0.000854674
true,9,4096,3,0.214085,0.965583,0.0224724,0.0327265,0.555054,0.000897139
true,9,4096,4,0.271929,0.96831,0.0159693,0.0323035,0.558126,0.00122624
true,9,4096,5,0.271509,0.953807,0.0264149,0.0321253,0.546324,0.000896504
true,9,8192,1,0.880178,1.71943,0.0390059,0.032184,0.59137,0.000890379
true,9,8192,2,0.831703,1.51185,0.0383163,0.0316154,0.559674,0.00085503
true,9,8192,3,1.16363,1.50347,0.0903272,0.032495,0.557213,0.000895841
true,9,8192,4,0.87746,1.50375,0.0389823,0.0319536,0.557147,0.00085498
true,9,8192,5,0.793163,1.50422,0.0374635,0.0315924,0.559017,0.00084387
true,9,12288,1,2.24994,2.58429,0.0852208,0.032799,0.601187,0.000910786
true,9,12288,2,1.73916,2.57978,0.0854672,0.0321338,0.596905,0.000864434
true,9,12288,3,1.96256,2.75937,0.084689,0.0317083,0.617819,0.000861804
true,9,12288,4,1.74218,2.57534,0.0861354,0.0350052,0.586788,0.000898088
true,9,12288,5,1.89814,2.57265,0.0841376,0.03223,0.595562,0.00090301
true,9,16384,1,3.45719,4.09764,0.150438,0.0326761,0.634143,0.000856599
true,9,16384,2,3.08961,4.10588,0.149103,0.0337039,0.641377,0.000928294
true,9,16384,3,3.17346,4.2269,0.147127,0.0318815,0.653772,0.000855956
true,9,16384,4,2.88365,4.11052,0.146663,0.0319895,0.648376,0.000849936
true,9,16384,5,3.37891,4.10302,0.149135,0.0333568,0.640065,0.000848225
true,9,20480,1,5.32081,6.1087,0.227069,0.0327792,0.696484,0.000857594
true,9,20480,2,6.03201,6.1331,0.229125,0.0340794,0.700289,0.000910894
true,9,20480,3,5.13374,6.0593,0.229532,0.0328588,0.69849,0.000896414
true,9,20480,4,5.22278,6.1322,0.225396,0.0322798,0.699047,0.000880283
true,9,20480,5,5.08724,6.05389,0.228866,0.0337568,0.691647,0.00092058
true,9,24576,1,6.68384,8.58795,0.328556,0.0329936,0.758424,0.000878701
true,9,24576,2,8.11112,8.63043,0.567591,0.0330282,0.766233,0.000888688
true,9,24576,3,6.60749,8.64247,0.2616,0.0331906,0.735069,0.000900713
true,9,24576,4,6.54225,8.58704,0.325804,0.0331099,0.763916,0.0008554
true,9,24576,5,4.72093,8.61236,0.216137,0.0330474,0.741838,0.000862214
true,9,28672,1,9.15374,11.3843,0.33544,0.0338293,0.771709,0.000906065
true,9,28672,2,9.8068,11.5526,0.430176,0.0327052,0.801699,0.00086227
true,9,28672,3,9.90063,11.4027,0.367709,0.0328454,0.777603,0.000863236
true,9,28672,4,8.64836,11.549,0.441332,0.0333885,0.823692,0.000869834
true,9,28672,5,8.76831,11.4313,0.436626,0.0331435,0.800729,0.000859002
true,9,32768,1,11.8656,14.7332,0.725293,0.0350359,0.810235,0.000871971
true,9,32768,2,13.7935,14.7596,0.58267,0.0334297,0.845334,0.000857555
true,9,32768,3,11.9139,14.8139,0.588134,0.0329738,0.841827,0.000850847
true,9,32768,4,11.594,14.8614,0.562959,0.034606,0.86268,0.000863626
true,9,32768,5,11.4579,14.7738,0.653661,0.0325705,0.867263,0.000858683
true,9,36864,1,18.0663,18.5991,0.995502,0.0330652,0.902033,0.000848279
true,9,36864,2,19.3853,18.5613,0.663602,0.0364449,0.867312,0.00103177
true,9,36864,3,14.9536,18.5485,0.535123,0.0338763,0.851966,0.000884876
true,9,36864,4,13.6614,18.5561,0.821877,0.0341154,0.833849,0.0010062
true,9,36864,5,15.8078,18.6008,0.734792,0.0347585,0.944528,0.000885074
true,10,1024,1,0.0157476,0.677116,0.00258557,0.0341147,0.572171,0.000995788
true,10,1024,2,0.0144366,0.697576,0.00267291,0.0348396,0.590224,0.000983035
true,10,1024,3,0.0222263,0.687998,0.00270347,0.0346594,0.582541,0.00095466
true,10,1024,4,0.0147182,0.697363,0.00264625,0.0354334,0.590777,0.00123859
true,10,1024,5,0.0164272,0.693925,0.0026267,0.0347202,0.588603,0.00096681
true,10,2048,1,0.0594489,0.777911,0.00524253,0.0343742,0.613966,0.00103126
true,10,2048,2,0.053513,0.770091,0.005088,0.0354805,0.605588,0.000971209
true,10,2048,3,0.0745891,0.7726,0.00993998,0.0344693,0.608992,0.000947149
true,10,2048,4,0.0550006,0.77107,0.00528149,0.0349925,0.604937,0.000982914
true,10,2048,5,0.0624802,0.761366,0.00516693,0.0341484,0.600051,0.000949778
true,10,4096,1,0.293734,1.00288,0.0270995,0.0344169,0.620091,0.000950558
true,10,4096,2,0.272729,1.01521,0.0273766,0.0355195,0.628563,0.000944696
true,10,4096,3,0.300241,1.01772,0.0270095,0.0337646,0.63131,0.000946544
true,10,4096,4,0.253135,1.00702,0.0266037,0.0342643,0.622369,0.000953338
true,10,4096,5,0.254736,1.01587,0.0267836,0.0345876,0.628783,0.000987181
true,10,8192,1,0.928421,1.94472,0.0424161,0.0353831,0.714795,0.000972524
true,10,8192,2,0.921526,1.91321,0.0420705,0.0349863,0.710189,0.000956452
true,10,8192,3,0.906434,1.87555,0.0397373,0.0338193,0.700533,0.000958062
true,10,8192,4,0.801931,1.86149,0.0391601,0.0340894,0.694088,0.000999644
true,10,8192,5,0.947286,1.86141,0.041226,0.033748,0.693855,0.00094297
true,10,12288,1,1.99989,2.59606,0.150695,0.0369538,0.680209,0.000956808
true,10,12288,2,2.18308,2.64382,0.0795885,0.0369627,0.692027,0.00099327
true,10,12288,3,2.04051,2.47264,0.0817759,0.0348108,0.675143,0.000960646
true,10,12288,4,2.07369,2.48086,0.143004,0.0349794,0.678269,0.00102055
true,10,12288,5,1.71845,2.47541,0.0810849,0.0340953,0.67991,0.000949659
true,10,16384,1,5.07157,3.85061,0.342574,0.0344533,0.721193,0.000941601
true,10,16384,2,4.02561,4.02499,0.141434,0.0350539,0.728053,0.000980269
true,10,16384,3,4.06263,3.84813,0.144929,0.0343306,0.71849,0.000935863
true,10,16384,4,3.85317,3.8533,0.141037,0.0337468,0.726127,0.000939096
true,10,16384,5,3.80865,3.92588,0.143025,0.0350084,0.734989,0.000964619
true,10,20480,1,7.90221,5.76289,0.50647,0.0346237,0.783462,0.000939149
true,10,20480,2,6.23321,5.61832,0.22045,0.034659,0.776743,0.000959578
true,10,20480,3,8.17552,5.77584,0.514124,0.0353346,0.768257,0.000981473
true,10,20480,4,5.50438,5.61947,0.221221,0.0344879,0.779785,0.000987964
true,10,20480,5,5.63545,5.64274,0.200208,0.0341994,0.778757,0.00095871
true,10,24576,1,7.025,7.85344,0.328241,0.0355556,0.849943,0.000954495
true,10,24576,2,7.05258,7.77914,0.317814,0.0357681,0.846969,0.000954244
true,10,24576,3,9.59949,7.8225,0.446148,0.0345102,0.826156,0.000966309
true,10,24576,4,6.19316,7.76763,0.228919,0.0358687,0.834903,0.000942995
true,10,24576,5,7.45551,7.83807,0.313857,0.0347473,0.85078,0.000944928
true,10,28672,1,10.8891,10.425,0.429806,0.0351965,0.895809,0.0010148
true,10,28672,2,10.852,10.4459,0.425435,0.0355275,0.8969,0.00097553
true,10,28672,3,12.7322,10.5775,0.391378,0.0374507,0.882079,0.000938015
true,10,28672,4,10.4263,10.4117,0.430025,0.0343116,0.89683,0.000955234
true,10,28672,5,8.24422,10.4319,0.38976,0.0356907,0.856377,0.0011922
true,10,32768,1,13.5891,13.5883,0.550105,0.0348528,0.97474,0.000992898
true,10,32768,2,13.4439,13.3893,0.540089,0.0349163,0.943523,0.000941245
true,10,32768,3,15.083,13.4254,0.570118,0.034264,0.959488,0.000945442
true,10,32768,4,13.1381,13.3581,0.448281,0.0364222,0.906696,0.00102381
true,10,32768,5,12.316,13.4545,0.56404,0.0354039,0.965554,0.000942138
true,10,36864,1,13.322,17.0066,0.708746,0.0355082,0.95142,0.0009479
true,10,36864,2,15.7081,16.976,0.697659,0.0352613,1.00051,0.000965581
true,10,36864,3,15.4672,16.9733,0.701928,0.0345819,1.0259,0.00093091
true,10,36864,4,17.7104,16.9725,1.02124,0.0346743,1.03473,0.000972309
true,10,36864,5,18.3935,16.97,0.658805,0.0350485,1.01406,0.000938603
true,11,1024,1,0.0156113,0.729833,0.00272949,0.0364367,0.618596,0.00103014
true,11,1024,2,0.0156552,0.701814,0.00438499,0.0364107,0.590201,0.00104954
true,11,1024,3,0.0239479,0.698985,0.00281042,0.0357512,0.591477,0.00102902
true,11,1024,4,0.0167426,0.734034,0.00261761,0.0359552,0.624512,0.00103809
true,11,1024,5,0.0179625,0.747825,0.00271886,0.0365154,0.636288,0.00103028
true,11,2048,1,0.0710878,0.829897,0.0054009,0.0382813,0.66555,0.0010406
true,11,2048,2,0.0650182,0.83293,0.00550803,0.0376627,0.669414,0.00108956
true,11,2048,3,0.0569443,0.804775,0.00525884,0.0365302,0.646621,0.00109852
true,11,2048,4,0.074397,0.832339,0.00530176,0.0380053,0.66739,0.00112062
true,11,2048,5,0.0639429,0.831082,0.00533123,0.0366103,0.668336,0.00106992
true,11,4096,1,0.290236,1.06238,0.0271153,0.0369364,0.698815,0.00104614
true,11,4096,2,0.270632,1.05184,0.0267342,0.0363456,0.691928,0.00146631
true,11,4096,3,0.292929,1.06123,0.0272607,0.035993,0.698718,0.00104939
true,11,4096,4,0.230424,1.06729,0.0122604,0.0366125,0.704081,0.00102685
true,11,4096,5,0.280852,1.04526,0.0277226,0.0374029,0.682915,0.0010254
true,11,8192,1,1.12587,1.93602,0.0892524,0.0368574,0.774816,0.00103709
true,11,8192,2,1.10787,1.93004,0.088871,0.0383904,0.768301,0.00112431
true,11,8192,3,1.24838,1.9424,0.0884283,0.0381221,0.77982,0.0010313
true,11,8192,4,1.55167,1.93644,0.0783289,0.0377599,0.772766,0.00112402
true,11,8192,5,1.1417,1.91558,0.0753534,0.0362402,0.757765,0.00102966
true,11,12288,1,2.41702,2.54449,0.0797316,0.0367372,0.766054,0.00110757
true,11,12288,2,2.39051,2.36266,0.0618873,0.0369845,0.71803,0.00105924
true,11,12288,3,2.43625,2.39299,0.0792114,0.036799,0.746452,0.00106219
true,11,12288,4,2.28472,2.40925,0.0788504,0.0381614,0.756308,0.00108495
true,11,12288,5,2.03288,2.41025,0.0792336,0.0369402,0.756179,0.00108407
true,11,16384,1,4.67011,3.76113,0.137348,0.0372348,0.803994,0.00101432
true,11,16384,2,3.65108,3.66651,0.136629,0.0378348,0.806023,0.00107449
true,11,16384,3,4.09028,3.66342,0.135702,0.0368941,0.804703,0.00105627
true,11,16384,4,4.13673,3.6987,0.138086,0.0363551,0.79626,0.00101393
true,11,16384,5,3.50172,3.76764,0.135002,0.0385946,0.809005,0.00103737
true,11,20480,1,5.65916,5.28774,0.217532,0.0370508,0.870917,0.00102862
true,11,20480,2,5.90603,5.3408,0.222239,0.0373312,0.863428,0.00102149
true,11,20480,3,6.17822,5.33616,0.215648,0.0363061,0.865408,0.00102498
true,11,20480,4,5.28408,5.28234,0.212276,0.0372101,0.868432,0.00112022
true,11,20480,5,6.69355,5.36353,0.215475,0.0365695,0.857178,0.00106518
true,11,24576,1,10.0493,7.27458,0.315962,0.0383266,0.927547,0.00103985
true,11,24576,2,8.09734,7.31478,0.309171,0.0369267,0.943158,0.00102849
true,11,24576,3,8.81258,7.30047,0.304239,0.0371592,0.948999,0.00101843
true,11,24576,4,8.30797,7.35256,0.304498,0.0369638,0.954946,0.00100889
true,11,24576,5,8.29954,7.27994,0.270509,0.037578,0.938361,0.00104767
true,11,28672,1,10.2033,9.57777,0.408018,0.0363418,0.991102,0.00101353
true,11,28672,2,11.0803,9.68427,0.337207,0.0374105,0.963983,0.0010539
true,11,28672,3,9.8215,9.5989,0.41283,0.0369802,1.02871,0.00106111
true,11,28672,4,12.3657,9.72088,0.408957,0.0375615,1.00083,0.00103421
true,11,28672,5,11.9194,9.73709,0.412612,0.0370364,1.01054,0.00104541
true,11,32768,1,15.0974,12.393,0.550291,0.0374454,1.04142,0.00109822
true,11,32768,2,13.2306,12.3374,0.569715,0.0378745,1.00886,0.00102102
true,11,32768,3,19.1853,12.3798,0.493741,0.0373214,1.027,0.00110359
true,11,32768,4,15.2926,12.4819,0.50352,0.0384048,1.00805,0.001027
true,11,32768,5,14.465,12.486,0.457015,0.0381764,0.995472,0.00113063
true,11,36864,1,22.1492,15.6249,0.677511,0.0371875,1.13161,0.00107162
true,11,36864,2,19.1022,15.6064,0.675806,0.0394606,1.12449,0.00105943
true,11,36864,3,17.3728,15.5938,0.676514,0.0366521,1.10271,0.00103016
true,11,36864,4,22.1364,15.502,0.665118,0.0375655,1.15093,0.00108534
true,11,36864,5,17.55,15.463,0.724241,0.0371392,1.12673,0.00105477
true,12,1024,1,0.0152613,0.802111,0.00267553,0.0376212,0.685082,0.00110236
true,12,1024,2,0.0157655,0.807649,0.00280268,0.0375883,0.689739,0.0010975
true,12,1024,3,0.0152451,0.810365,0.00284387,0.0380118,0.692492,0.00113894
true,12,1024,4,0.0160649,0.825838,0.00280366,0.0376364,0.708224,0.00110608
true,12,1024,5,0.0204879,0.822714,0.00280079,0.0380712,0.704737,0.00111504
true,12,2048,1,0.0661955,0.886901,0.00567904,0.0382779,0.726899,0.00111114
true,12,2048,2,0.0699966,0.890707,0.0103258,0.0379404,0.731251,0.00111151
true,12,2048,3,0.0975689,0.891546,0.00573492,0.0390058,0.728535,0.00116727
true,12,2048,4,0.0671144,0.890508,0.00578065,0.0380435,0.730643,0.00114915
true,12,2048,5,0.0588859,0.89037,0.00544735,0.0378862,0.731347,0.00113928
true,12,4096,1,0.344785,1.11529,0.0269378,0.039109,0.768456,0.00110688
true,12,4096,2,0.272516,1.11722,0.0275666,0.0391837,0.770052,0.00114158
true,12,4096,3,0.410987,1.12222,0.0277067,0.0391882,0.77389,0.00114252
true,12,4096,4,0.325871,1.07924,0.0264468,0.038916,0.733967,0.00111871
true,12,4096,5,0.292523,1.11334,0.0267381,0.0390217,0.766055,0.00110187
true,12,8192,1,1.49593,1.94047,0.0749061,0.0382623,0.859512,0.00110491
true,12,8192,2,1.23529,1.96132,0.0423561,0.0394056,0.880471,0.00112419
true,12,8192,3,1.44562,1.93553,0.0800923,0.0385786,0.850837,0.00111024
true,12,8192,4,1.10765,1.93548,0.0759165,0.0388017,0.848253,0.00114594
true,12,8192,5,1.25592,1.95435,0.0420258,0.0387335,0.872054,0.00110406
true,12,12288,1,2.81019,2.48963,0.165083,0.0385814,0.821756,0.0010995
true,12,12288,2,2.87642,2.29138,0.1617,0.0396915,0.77127,0.00116122
true,12,12288,3,2.23634,2.33396,0.0765773,0.0385902,0.808864,0.0011286
true,12,12288,4,1.92253,2.31139,0.0681639,0.038087,0.794411,0.00112824
true,12,12288,5,3.08844,2.45781,0.138071,0.0391605,0.817981,0.00114939
true,12,16384,1,5.12727,3.6343,0.125455,0.0396103,0.856,0.00111736
true,12,16384,2,4.02973,3.46397,0.178082,0.0382741,0.835173,0.00111697
true,12,16384,3,5.34234,3.5591,0.114131,0.038687,0.853787,0.00113587
true,12,16384,4,4.1919,3.63081,0.13411,0.0395332,0.891548,0.00113541
true,12,16384,5,4.76876,3.59499,0.212917,0.0400979,0.856963,0.00120329
true,12,20480,1,5.39893,5.02013,0.212689,0.0395787,0.945088,0.00112627
true,12,20480,2,6.25878,5.07816,0.209541,0.0391909,0.952552,0.00113299
true,12,20480,3,5.43871,5.02171,0.190225,0.0386685,0.906795,0.0011362
true,12,20480,4,6.81988,5.11535,0.389771,0.0427395,0.913288,0.00110384
true,12,20480,5,5.64555,5.07186,0.203084,0.0377631,0.929397,0.00108941
true,12,24576,1,7.06451,6.8496,0.239975,0.0390712,1.01257,0.00110107
true,12,24576,2,9.79364,6.87336,0.261145,0.039553,1.00838,0.00111813
true,12,24576,3,7.73554,6.90927,0.287118,0.038617,1.04312,0.00110442
true,12,24576,4,11.2056,6.89021,0.399044,0.0385643,1.04271,0.00110383
true,12,24576,5,10.0421,6.85095,0.297811,0.0393689,1.03963,0.00109691
true,12,28672,1,11.8742,8.98473,0.553041,0.0402318,1.06114,0.00111397
true,12,28672,2,14.393,9.12853,0.40948,0.0397118,1.10264,0.00112366
true,12,28672,3,13.2591,8.94638,0.398267,0.0385836,1.08452,0.00114093
true,12,28672,4,10.0401,8.96591,0.339676,0.0407798,1.06875,0.00111526
true,12,28672,5,14.4734,9.11549,0.407262,0.0408295,1.08166,0.00111398
true,12,32768,1,16.7431,11.5338,0.51569,0.0391587,1.18329,0.00114191
true,12,32768,2,17.2228,11.563,0.51294,0.0401506,1.15709,0.00113378
true,12,32768,3,14.2976,11.5087,0.44518,0.0415537,1.11384,0.00115617
true,12,32768,4,15.2603,11.5321,0.522049,0.0389212,1.1382,0.0011108
true,12,32768,5,16.1981,11.6613,0.529797,0.038876,1.13623,0.0011163
true,12,36864,1,20.1214,14.5194,0.67592,0.0387976,1.21002,0.00112788
true,12,36864,2,22.9752,14.5252,0.665511,0.0387297,1.22038,0.00110571
true,12,36864,3,19.7229,14.4675,0.823789,0.0398985,1.17361,0.00111046
true,12,36864,4,21.2558,14.3933,0.653068,0.0396139,1.231,0.00109643
true,12,36864,5,23.4173,14.3535,0.588269,0.0405792,1.19023,0.00110286
true,13,1024,1,0.0174283,0.883102,0.00268276,0.0415158,0.750759,0.00122417
true,13,1024,2,0.0198341,0.871961,0.00409843,0.0406172,0.743727,0.00122454
true,13,1024,3,0.0256399,0.91253,0.00316243,0.0429166,0.776897,0.00127477
true,13,1024,4,0.0215826,0.895537,0.00471855,0.0401224,0.768065,0.00118593
true,13,1024,5,0.0182623,0.896495,0.00314309,0.0399646,0.769529,0.00119508
true,13,2048,1,0.0840711,0.963558,0.00567138,0.0403596,0.802421,0.0012044
true,13,2048,2,0.0642874,0.970502,0.00543465,0.0409659,0.805811,0.00122547
true,13,2048,3,0.0817043,0.966607,0.00599113,0.0399956,0.805551,0.00119917
true,13,2048,4,0.0872213,0.962502,0.00593778,0.0398551,0.799932,0.00118152
