gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time
1,96256,1,0.00171861,0.000849633,1.11046,N/A,N/A,N/A,N/A
1,97280,1,0.00128421,0.000870805,1.1221,N/A,N/A,N/A,N/A
1,97280,1,0.00134719,0.000827072,1.12215,N/A,N/A,N/A,N/A
1,97280,1,0.00168204,0.000859425,1.12274,N/A,N/A,N/A,N/A
1,98304,1,0.00119034,0.000864102,1.13471,N/A,N/A,N/A,N/A
1,98304,1,0.00119333,0.000872334,1.13482,N/A,N/A,N/A,N/A
1,98304,1,0.00123998,0.000875126,1.13485,N/A,N/A,N/A,N/A
1,99328,1,0.00123923,0.000902516,1.14664,N/A,N/A,N/A,N/A
1,99328,1,0.00170921,0.000878702,1.14563,N/A,N/A,N/A,N/A
1,99328,1,0.00180668,0.000823859,1.14573,N/A,N/A,N/A,N/A
1,100352,1,0.00123677,0.000889865,1.1577,N/A,N/A,N/A,N/A
1,100352,1,0.00128728,0.000906007,1.15825,N/A,N/A,N/A,N/A
1,100352,1,0.00167741,0.000874777,1.15766,N/A,N/A,N/A,N/A
1,101376,1,0.00126172,0.000892042,1.16987,N/A,N/A,N/A,N/A
1,101376,1,0.00129105,0.000895811,1.16949,N/A,N/A,N/A,N/A
1,101376,1,0.00176674,0.00088791,1.16985,N/A,N/A,N/A,N/A
1,102400,1,0.00125767,0.000898396,1.18168,N/A,N/A,N/A,N/A
1,102400,1,0.00129364,0.000925218,1.18185,N/A,N/A,N/A,N/A
1,102400,1,0.00180423,0.000833218,1.18165,N/A,N/A,N/A,N/A
1,103424,1,0.00131717,0.000919277,1.19335,N/A,N/A,N/A,N/A
1,103424,1,0.00175968,0.000892307,1.19307,N/A,N/A,N/A,N/A
1,103424,1,0.0018187,0.000905021,1.19352,N/A,N/A,N/A,N/A
1,104448,1,0.00173868,0.000908104,1.20485,N/A,N/A,N/A,N/A
1,104448,1,0.00174703,0.000877428,1.20493,N/A,N/A,N/A,N/A
1,104448,1,0.00199327,0.000935764,1.20544,N/A,N/A,N/A,N/A
1,105472,1,0.00133834,0.000925213,1.21736,N/A,N/A,N/A,N/A
1,105472,1,0.00175633,0.000935961,1.21708,N/A,N/A,N/A,N/A
1,105472,1,0.00186563,0.000920383,1.21703,N/A,N/A,N/A,N/A
1,106496,1,0.00129685,0.000952454,1.22898,N/A,N/A,N/A,N/A
1,106496,1,0.00141375,0.000889651,1.22919,N/A,N/A,N/A,N/A
1,106496,1,0.0018384,0.00093638,1.22881,N/A,N/A,N/A,N/A
1,107520,1,0.0015975,0.000927857,1.24058,N/A,N/A,N/A,N/A
1,107520,1,0.00186797,0.000951619,1.24077,N/A,N/A,N/A,N/A
1,107520,1,0.00190812,0.000940861,1.2407,N/A,N/A,N/A,N/A
1,108544,1,0.00144792,0.00094896,1.43103,N/A,N/A,N/A,N/A
1,108544,1,0.00188792,0.000947904,1.43014,N/A,N/A,N/A,N/A
1,108544,1,0.00190428,0.000931853,1.43029,N/A,N/A,N/A,N/A
1,109568,1,0.00191417,0.000917658,1.44393,N/A,N/A,N/A,N/A
1,109568,1,0.00191657,0.00090992,1.44309,N/A,N/A,N/A,N/A
1,109568,1,0.00199435,0.000928974,1.44419,N/A,N/A,N/A,N/A
1,110592,1,0.00148283,0.000983245,1.4575,N/A,N/A,N/A,N/A
1,110592,1,0.00191587,0.000966351,1.45689,N/A,N/A,N/A,N/A
1,110592,1,0.00191923,0.000976343,1.4576,N/A,N/A,N/A,N/A
1,111616,1,0.00142327,0.000977668,1.4712,N/A,N/A,N/A,N/A
1,111616,1,0.00174445,0.000982823,1.47035,N/A,N/A,N/A,N/A
1,111616,1,0.00195677,0.000905296,1.47063,N/A,N/A,N/A,N/A
1,112640,1,0.00152951,0.000981931,1.48453,N/A,N/A,N/A,N/A
1,112640,1,0.00199079,0.000980521,1.48433,N/A,N/A,N/A,N/A
