gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time,node,blocksize
1,77824,1,0.00107058,0.00061822,0.492242,N/A,N/A,N/A,N/A,victoria,1024
1,77824,1,0.00107586,0.000589928,0.466643,N/A,N/A,N/A,N/A,victoria,1024
1,77824,1,0.00213562,0.000764042,0.488476,N/A,N/A,N/A,N/A,victoria,1024
1,78848,1,0.00110007,0.000610516,0.478694,N/A,N/A,N/A,N/A,victoria,1024
1,78848,1,0.002164,0.000872047,0.492965,N/A,N/A,N/A,N/A,victoria,1024
1,78848,1,0.00221309,0.000816984,0.49115,N/A,N/A,N/A,N/A,victoria,1024
1,79872,1,0.00203075,0.000682027,0.505462,N/A,N/A,N/A,N/A,victoria,1024
1,79872,1,0.00216462,0.00079637,0.50591,N/A,N/A,N/A,N/A,victoria,1024
1,79872,1,0.00221419,0.000872965,0.504945,N/A,N/A,N/A,N/A,victoria,1024
1,80896,1,0.000921193,0.000646291,0.596932,N/A,N/A,N/A,N/A,victoria,1024
1,80896,1,0.0011069,0.000624366,0.600556,N/A,N/A,N/A,N/A,victoria,1024
1,80896,1,0.00218816,0.000876496,0.617618,N/A,N/A,N/A,N/A,victoria,1024
1,81920,1,0.00209076,0.000814903,0.605704,N/A,N/A,N/A,N/A,victoria,1024
1,81920,1,0.00222729,0.000812323,0.637226,N/A,N/A,N/A,N/A,victoria,1024
1,81920,1,0.00225594,0.000846026,0.628408,N/A,N/A,N/A,N/A,victoria,1024
1,82944,1,0.00113127,0.000583263,0.624023,N/A,N/A,N/A,N/A,victoria,1024
1,82944,1,0.00113205,0.000663284,0.641862,N/A,N/A,N/A,N/A,victoria,1024
1,82944,1,0.00224952,0.000804564,0.638156,N/A,N/A,N/A,N/A,victoria,1024
1,83968,1,0.000948827,0.000630379,0.602663,N/A,N/A,N/A,N/A,victoria,1024
1,83968,1,0.00229515,0.000857769,0.610346,N/A,N/A,N/A,N/A,victoria,1024
1,83968,1,0.00232299,0.000887094,0.617104,N/A,N/A,N/A,N/A,victoria,1024
1,84992,1,0.00120035,0.000650009,0.646005,N/A,N/A,N/A,N/A,victoria,1024
1,84992,1,0.00232804,0.000868816,0.63728,N/A,N/A,N/A,N/A,victoria,1024
1,84992,1,0.00233635,0.000909914,0.66381,N/A,N/A,N/A,N/A,victoria,1024
1,86016,1,0.0023798,0.000852728,0.652191,N/A,N/A,N/A,N/A,victoria,1024
1,86016,1,0.00238022,0.00126869,0.661955,N/A,N/A,N/A,N/A,victoria,1024
1,86016,1,0.0023853,0.000678984,0.637059,N/A,N/A,N/A,N/A,victoria,1024
1,87040,1,0.00219562,0.000908784,0.675315,N/A,N/A,N/A,N/A,victoria,1024
1,87040,1,0.00238175,0.000907083,0.676762,N/A,N/A,N/A,N/A,victoria,1024
1,87040,1,0.0024011,0.000799611,0.647899,N/A,N/A,N/A,N/A,victoria,1024
1,88064,1,0.00119134,0.000634416,0.652653,N/A,N/A,N/A,N/A,victoria,1024
1,88064,1,0.00237482,0.000927161,0.675168,N/A,N/A,N/A,N/A,victoria,1024
1,88064,1,0.00243361,0.000912823,0.654316,N/A,N/A,N/A,N/A,victoria,1024
1,89088,1,0.00241577,0.000936917,0.686348,N/A,N/A,N/A,N/A,victoria,1024
1,89088,1,0.00244877,0.00085273,0.661328,N/A,N/A,N/A,N/A,victoria,1024
1,89088,1,0.00245362,0.000868836,0.677673,N/A,N/A,N/A,N/A,victoria,1024
1,90112,1,0.00243594,0.000961171,0.696321,N/A,N/A,N/A,N/A,victoria,1024
1,90112,1,0.0024424,0.000908691,0.669729,N/A,N/A,N/A,N/A,victoria,1024
1,90112,1,0.00247431,0.000855338,0.683541,N/A,N/A,N/A,N/A,victoria,1024
1,91136,1,0.0024696,0.000968324,0.70501,N/A,N/A,N/A,N/A,victoria,1024
1,91136,1,0.00248819,0.000878073,0.689876,N/A,N/A,N/A,N/A,victoria,1024
1,91136,1,0.00249356,0.000981746,0.707994,N/A,N/A,N/A,N/A,victoria,1024
1,92160,1,0.00230072,0.000752094,0.711346,N/A,N/A,N/A,N/A,victoria,1024
1,92160,1,0.00251309,0.000843173,0.689765,N/A,N/A,N/A,N/A,victoria,1024
1,92160,1,0.0025256,0.000879409,0.699584,N/A,N/A,N/A,N/A,victoria,1024
1,93184,1,0.00103555,0.000490205,0.713698,N/A,N/A,N/A,N/A,victoria,1024
1,93184,1,0.0012784,0.000657927,0.692887,N/A,N/A,N/A,N/A,victoria,1024
1,93184,1,0.0025436,0.000884215,0.711015,N/A,N/A,N/A,N/A,victoria,1024
1,94208,1,0.00126828,0.000672852,0.700127,N/A,N/A,N/A,N/A,victoria,1024
1,94208,1,0.00126902,0.000669561,0.70263,N/A,N/A,N/A,N/A,victoria,1024
