gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time,node,blocksize
1,110592,1,0.00297771,0.00109523,0.931108,N/A,N/A,N/A,N/A,victoria,1024
1,110592,1,0.00298751,0.00101097,0.920769,N/A,N/A,N/A,N/A,victoria,1024
1,111616,1,0.00191834,0.000712812,0.988918,N/A,N/A,N/A,N/A,victoria,1024
1,111616,1,0.00295954,0.00129775,0.969747,N/A,N/A,N/A,N/A,victoria,1024
1,111616,1,0.00304133,0.00110444,0.955228,N/A,N/A,N/A,N/A,victoria,1024
1,112640,1,0.00301562,0.00111191,0.99478,N/A,N/A,N/A,N/A,victoria,1024
1,112640,1,0.00307703,0.00111767,0.993185,N/A,N/A,N/A,N/A,victoria,1024
1,112640,1,0.00310015,0.00105294,0.937977,N/A,N/A,N/A,N/A,victoria,1024
1,113664,1,0.00279051,0.00107011,0.980339,N/A,N/A,N/A,N/A,victoria,1024
1,113664,1,0.00279407,0.00114313,0.978107,N/A,N/A,N/A,N/A,victoria,1024
1,113664,1,0.00305799,0.00103627,1.00393,N/A,N/A,N/A,N/A,victoria,1024
1,114688,1,0.00126754,0.000989723,1.01194,N/A,N/A,N/A,N/A,victoria,1024
1,114688,1,0.00153324,0.000770675,0.992549,N/A,N/A,N/A,N/A,victoria,1024
1,114688,1,0.00311483,0.00105652,1.00933,N/A,N/A,N/A,N/A,victoria,1024
1,115712,1,0.0015486,0.000787173,1.02152,N/A,N/A,N/A,N/A,victoria,1024
1,115712,1,0.00286597,0.00109361,1.00669,N/A,N/A,N/A,N/A,victoria,1024
1,115712,1,0.00311855,0.00112721,1.02523,N/A,N/A,N/A,N/A,victoria,1024
1,116736,1,0.00222477,0.000941794,1.02553,N/A,N/A,N/A,N/A,victoria,1024
1,116736,1,0.00290852,0.00105619,1.03519,N/A,N/A,N/A,N/A,victoria,1024
1,116736,1,0.00319937,0.00114415,0.998015,N/A,N/A,N/A,N/A,victoria,1024
1,117760,1,0.00318072,0.00115465,1.03175,N/A,N/A,N/A,N/A,victoria,1024
1,117760,1,0.00321781,0.00107427,1.01075,N/A,N/A,N/A,N/A,victoria,1024
1,117760,1,0.00321874,0.00105473,1.00367,N/A,N/A,N/A,N/A,victoria,1024
1,118784,1,0.0013112,0.00102018,1.04427,N/A,N/A,N/A,N/A,victoria,1024
1,118784,1,0.0032126,0.00116697,1.01733,N/A,N/A,N/A,N/A,victoria,1024
1,118784,1,0.00322024,0.00106683,1.01918,N/A,N/A,N/A,N/A,victoria,1024
1,119808,1,0.00293036,0.00120427,1.05857,N/A,N/A,N/A,N/A,victoria,1024
1,119808,1,0.00323595,0.000936179,1.019,N/A,N/A,N/A,N/A,victoria,1024
1,119808,1,0.00323801,0.00116863,1.06132,N/A,N/A,N/A,N/A,victoria,1024
1,120832,1,0.00325338,0.00117721,1.03084,N/A,N/A,N/A,N/A,victoria,1024
1,120832,1,0.00325549,0.00113198,1.05248,N/A,N/A,N/A,N/A,victoria,1024
1,120832,1,0.00327256,0.0011021,1.05368,N/A,N/A,N/A,N/A,victoria,1024
1,121856,1,0.00162201,0.00104501,1.05396,N/A,N/A,N/A,N/A,victoria,1024
1,121856,1,0.00323202,0.00120252,1.04434,N/A,N/A,N/A,N/A,victoria,1024
1,121856,1,0.0032935,0.00110782,1.0723,N/A,N/A,N/A,N/A,victoria,1024
1,122880,1,0.00324443,0.00113384,1.08657,N/A,N/A,N/A,N/A,victoria,1024
1,122880,1,0.00327938,0.00110919,1.08518,N/A,N/A,N/A,N/A,victoria,1024
1,122880,1,0.00329289,0.00111195,1.07474,N/A,N/A,N/A,N/A,victoria,1024
1,123904,1,0.00309795,0.00112889,1.09476,N/A,N/A,N/A,N/A,victoria,1024
1,123904,1,0.00332125,0.00120703,1.05795,N/A,N/A,N/A,N/A,victoria,1024
1,123904,1,0.00336545,0.00111389,1.06879,N/A,N/A,N/A,N/A,victoria,1024
1,124928,1,0.00165694,0.000858923,1.09668,N/A,N/A,N/A,N/A,victoria,1024
1,124928,1,0.00334951,0.00113395,1.0567,N/A,N/A,N/A,N/A,victoria,1024
1,124928,1,0.00335928,0.00113976,1.09286,N/A,N/A,N/A,N/A,victoria,1024
1,125952,1,0.00302793,0.00122455,1.10534,N/A,N/A,N/A,N/A,victoria,1024
1,125952,1,0.00335073,0.00123521,1.09312,N/A,N/A,N/A,N/A,victoria,1024
1,125952,1,0.00347203,0.00113448,1.09418,N/A,N/A,N/A,N/A,victoria,1024
1,126976,1,0.00310686,0.00128212,1.08136,N/A,N/A,N/A,N/A,victoria,1024
1,126976,1,0.00341239,0.00114662,1.12665,N/A,N/A,N/A,N/A,victoria,1024
1,126976,1,0.00341506,0.0011409,1.11501,N/A,N/A,N/A,N/A,victoria,1024
1,128000,1,0.00239906,0.000819381,1.10197,N/A,N/A,N/A,N/A,victoria,1024
1,128000,1,0.00345066,0.00124334,1.09472,N/A,N/A,N/A,N/A,victoria,1024
1,128000,1,0.0034911,0.00116298,1.09811,N/A,N/A,N/A,N/A,victoria,1024
1,129024,1,0.00242267,0.000889503,1.13807,N/A,N/A,N/A,N/A,victoria,1024
1,129024,1,0.00315512,0.00127344,1.10385,N/A,N/A,N/A,N/A,victoria,1024
1,129024,1,0.0031603,0.00129464,1.13841,N/A,N/A,N/A,N/A,victoria,1024
1,130048,1,0.00173401,0.000877004,1.11645,N/A,N/A,N/A,N/A,victoria,1024
1,130048,1,0.00321862,0.00129242,1.14923,N/A,N/A,N/A,N/A,victoria,1024
1,130048,1,0.00350409,0.00126563,1.11522,N/A,N/A,N/A,N/A,victoria,1024
1,131072,1,0.00232048,0.000693844,1.12911,N/A,N/A,N/A,N/A,victoria,1024
1,131072,1,0.00320864,0.00123029,1.14182,N/A,N/A,N/A,N/A,victoria,1024
1,131072,1,0.00352069,0.00118976,1.13346,N/A,N/A,N/A,N/A,victoria,1024
1,132096,1,0.00176267,0.00112612,1.13702,N/A,N/A,N/A,N/A,victoria,1024
1,132096,1,0.00261812,0.00111234,1.10053,N/A,N/A,N/A,N/A,victoria,1024
1,132096,1,0.00353308,0.00127536,1.15418,N/A,N/A,N/A,N/A,victoria,1024
1,133120,1,0.00356352,0.00128418,1.1736,N/A,N/A,N/A,N/A,victoria,1024
1,133120,1,0.0035849,0.00129837,1.14245,N/A,N/A,N/A,N/A,victoria,1024
1,133120,1,0.00361475,0.00119913,1.17965,N/A,N/A,N/A,N/A,victoria,1024
1,134144,1,0.00329975,0.00102925,1.29389,N/A,N/A,N/A,N/A,victoria,1024
1,134144,1,0.00361533,0.00119898,1.30581,N/A,N/A,N/A,N/A,victoria,1024
1,134144,1,0.00367672,0.00130751,1.32438,N/A,N/A,N/A,N/A,victoria,1024
1,135168,1,0.00257448,0.00081282,1.33946,N/A,N/A,N/A,N/A,victoria,1024
1,135168,1,0.00359828,0.00130199,1.33839,N/A,N/A,N/A,N/A,victoria,1024
1,135168,1,0.00361652,0.00118924,1.32362,N/A,N/A,N/A,N/A,victoria,1024
1,136192,1,0.00180119,0.00115225,1.36152,N/A,N/A,N/A,N/A,victoria,1024
1,136192,1,0.0018023,0.00115558,1.36271,N/A,N/A,N/A,N/A,victoria,1024
1,136192,1,0.00371447,0.00129134,1.36654,N/A,N/A,N/A,N/A,victoria,1024
1,137216,1,0.00181131,0.00114519,1.35944,N/A,N/A,N/A,N/A,victoria,1024
1,137216,1,0.00365754,0.00133094,1.37972,N/A,N/A,N/A,N/A,victoria,1024
1,137216,1,0.003667,0.00145037,1.36762,N/A,N/A,N/A,N/A,victoria,1024
1,138240,1,0.00183217,0.00130579,1.34886,N/A,N/A,N/A,N/A,victoria,1024
1,138240,1,0.00185013,0.00117343,1.35407,N/A,N/A,N/A,N/A,victoria,1024
1,138240,1,0.00371338,0.00143034,1.36437,N/A,N/A,N/A,N/A,victoria,1024
1,139264,1,0.00372828,0.00143117,1.36671,N/A,N/A,N/A,N/A,victoria,1024
1,139264,1,0.00373172,0.00123717,1.37234,N/A,N/A,N/A,N/A,victoria,1024
1,139264,1,0.00376092,0.00133608,1.39439,N/A,N/A,N/A,N/A,victoria,1024
1,140288,1,0.00186554,0.00119552,1.36919,N/A,N/A,N/A,N/A,victoria,1024
1,140288,1,0.00271891,0.00104717,1.37035,N/A,N/A,N/A,N/A,victoria,1024
1,140288,1,0.00378078,0.00192147,1.37738,N/A,N/A,N/A,N/A,victoria,1024
1,141312,1,0.00377733,0.00135626,1.40077,N/A,N/A,N/A,N/A,victoria,1024
1,141312,1,0.00378012,0.00134273,1.39817,N/A,N/A,N/A,N/A,victoria,1024
1,141312,1,0.00380394,0.00134944,1.39856,N/A,N/A,N/A,N/A,victoria,1024
1,142336,1,0.00135472,0.000604125,1.42838,N/A,N/A,N/A,N/A,victoria,1024
1,142336,1,0.00382527,0.00136836,1.39531,N/A,N/A,N/A,N/A,victoria,1024
1,142336,1,0.00382799,0.00136165,1.4069,N/A,N/A,N/A,N/A,victoria,1024
1,143360,1,0.00293327,0.00114074,1.4217,N/A,N/A,N/A,N/A,victoria,1024
1,143360,1,0.00385955,0.00137617,1.4351,N/A,N/A,N/A,N/A,victoria,1024
1,143360,1,0.00386387,0.00138422,1.43417,N/A,N/A,N/A,N/A,victoria,1024
1,144384,1,0.00346929,0.00143795,1.43383,N/A,N/A,N/A,N/A,victoria,1024
1,144384,1,0.00386984,0.00137885,1.41612,N/A,N/A,N/A,N/A,victoria,1024
1,144384,1,0.00390422,0.00137874,1.44907,N/A,N/A,N/A,N/A,victoria,1024
1,145408,1,0.00294781,0.00110904,1.45345,N/A,N/A,N/A,N/A,victoria,1024
1,145408,1,0.00387812,0.00139979,1.43862,N/A,N/A,N/A,N/A,victoria,1024
1,145408,1,0.00395264,0.00138685,1.4357,N/A,N/A,N/A,N/A,victoria,1024
1,146432,1,0.00196915,0.00124247,1.46259,N/A,N/A,N/A,N/A,victoria,1024
1,146432,1,0.00198143,0.00123314,1.43638,N/A,N/A,N/A,N/A,victoria,1024
1,146432,1,0.00355836,0.00141967,1.4606,N/A,N/A,N/A,N/A,victoria,1024
1,147456,1,0.00359542,0.00144564,1.472,N/A,N/A,N/A,N/A,victoria,1024
1,147456,1,0.00393365,0.00139639,1.4658,N/A,N/A,N/A,N/A,victoria,1024
1,147456,1,0.00395978,0.00139663,1.46611,N/A,N/A,N/A,N/A,victoria,1024
1,148480,1,0.00196377,0.00125201,1.47225,N/A,N/A,N/A,N/A,victoria,1024
1,148480,1,0.00395512,0.00140876,1.48341,N/A,N/A,N/A,N/A,victoria,1024
1,148480,1,0.00397856,0.00141426,1.45987,N/A,N/A,N/A,N/A,victoria,1024
1,149504,1,0.00309136,0.00113182,1.48867,N/A,N/A,N/A,N/A,victoria,1024
1,149504,1,0.00390327,0.00132641,1.46219,N/A,N/A,N/A,N/A,victoria,1024
1,149504,1,0.00402646,0.00135732,1.48862,N/A,N/A,N/A,N/A,victoria,1024
1,150528,1,0.0019701,0.00128208,1.5152,N/A,N/A,N/A,N/A,victoria,1024
1,150528,1,0.00394047,0.00182951,1.47072,N/A,N/A,N/A,N/A,victoria,1024
1,150528,1,0.00401608,0.00142889,1.51469,N/A,N/A,N/A,N/A,victoria,1024
1,151552,1,0.00301178,0.00126093,1.4944,N/A,N/A,N/A,N/A,victoria,1024
1,151552,1,0.0040332,0.00132192,1.50247,N/A,N/A,N/A,N/A,victoria,1024
1,151552,1,0.00404282,0.00147456,1.49469,N/A,N/A,N/A,N/A,victoria,1024
1,152576,1,0.00200362,0.00128603,1.5266,N/A,N/A,N/A,N/A,victoria,1024
1,152576,1,0.00408071,0.00145729,1.48355,N/A,N/A,N/A,N/A,victoria,1024
1,152576,1,0.00409291,0.00145118,1.51612,N/A,N/A,N/A,N/A,victoria,1024
1,153600,1,0.00182801,0.00116907,1.51367,N/A,N/A,N/A,N/A,victoria,1024
1,153600,1,0.00202653,0.00128637,1.506,N/A,N/A,N/A,N/A,victoria,1024
1,153600,1,0.00409575,0.00138997,1.50879,N/A,N/A,N/A,N/A,victoria,1024
1,154624,1,0.00203082,0.00130195,1.55073,N/A,N/A,N/A,N/A,victoria,1024
1,154624,1,0.0031243,0.00145818,1.54577,N/A,N/A,N/A,N/A,victoria,1024
1,154624,1,0.00412943,0.00146814,1.51745,N/A,N/A,N/A,N/A,victoria,1024
1,155648,1,0.00314833,0.0009565,1.54674,N/A,N/A,N/A,N/A,victoria,1024
1,155648,1,0.00375995,0.00151651,1.54476,N/A,N/A,N/A,N/A,victoria,1024
1,155648,1,0.00417098,0.00148779,1.52851,N/A,N/A,N/A,N/A,victoria,1024
1,156672,1,0.00208677,0.00131536,1.56764,N/A,N/A,N/A,N/A,victoria,1024
1,156672,1,0.00413688,0.00147732,1.53814,N/A,N/A,N/A,N/A,victoria,1024
1,156672,1,0.00418788,0.00150356,1.56328,N/A,N/A,N/A,N/A,victoria,1024
1,157696,1,0.00172765,0.00111124,1.56702,N/A,N/A,N/A,N/A,victoria,1024
1,157696,1,0.00420071,0.0015105,1.55249,N/A,N/A,N/A,N/A,victoria,1024
1,157696,1,0.00420208,0.00148943,1.57755,N/A,N/A,N/A,N/A,victoria,1024
1,158720,1,0.00329833,0.00129598,1.57042,N/A,N/A,N/A,N/A,victoria,1024
1,158720,1,0.00422142,0.00142222,1.55043,N/A,N/A,N/A,N/A,victoria,1024
1,158720,1,0.00425293,0.00149917,1.59967,N/A,N/A,N/A,N/A,victoria,1024
1,159744,1,0.00386547,0.00154527,1.59151,N/A,N/A,N/A,N/A,victoria,1024
1,159744,1,0.00424399,0.00152276,1.60161,N/A,N/A,N/A,N/A,victoria,1024
1,159744,1,0.00425692,0.00140394,1.60704,N/A,N/A,N/A,N/A,victoria,1024
1,160768,1,0.00272276,0.0013236,1.79466,N/A,N/A,N/A,N/A,victoria,1024
