gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time,node,blocksize
2,225280,50,0.00664755,0.00251962,84.1756,0.0164908,0.0314822,0.0155588,0.0152564,victoria,1024
2,225280,50,0.00666739,0.00248292,84.1262,0.0159286,0.0328762,0.0147067,0.0144792,victoria,1024
2,225280,50,0.00671031,0.00309048,83.8652,0.0162543,0.0329057,0.015165,0.0149333,victoria,1024
2,237568,50,0.00521232,0.0026095,89.1165,0.0165629,0.0328674,0.0154381,0.0152309,victoria,1024
2,237568,50,0.00645845,0.0028797,89.5324,0.0154714,0.0324831,0.0144652,0.0142381,victoria,1024
2,237568,50,0.00784489,0.00332803,89.3897,0.0153262,0.0328777,0.0142381,0.0140165,victoria,1024
2,249856,50,0.00393179,0.00181872,94.9106,0.0159747,0.0400129,0.0150042,0.0148336,victoria,1024
2,249856,50,0.004053,0.001552,95.1305,0.0175909,0.0404829,0.016372,0.0161684,victoria,1024
2,249856,50,0.00534884,0.00243354,94.6221,0.0160023,0.0339892,0.014801,0.0146081,victoria,1024
2,262144,50,0.00770297,0.0029358,100.337,0.0160384,0.035786,0.0148431,0.0146184,victoria,1024
2,262144,50,0.00772753,0.00369084,100.181,0.01581,0.0354348,0.0147029,0.0144981,victoria,1024
2,262144,50,0.00878532,0.00276182,100.605,0.0170917,0.0364014,0.0159263,0.0157512,victoria,1024
2,274432,50,0.00448959,0.00263874,123.425,0.0165458,0.0393022,0.0155688,0.0153535,victoria,1024
2,274432,50,0.00732454,0.00412918,123.618,0.0170043,0.0363515,0.015866,0.015665,victoria,1024
2,274432,50,0.0081795,0.00314629,123.378,0.0169688,0.0385833,0.0157426,0.0155275,victoria,1024
3,16384,50,0.000815062,0.000531005,1.29273,0.0164969,0.0288656,0.015727,0.0155666,victoria,1024
3,16384,50,0.000822169,0.00051292,1.26803,0.0150261,0.0290028,0.0142975,0.0141378,victoria,1024
3,16384,50,0.000856217,0.000453129,1.29006,0.0151742,0.0307474,0.0144142,0.0142748,victoria,1024
3,28672,50,0.00110092,0.000645399,2.10067,0.0176826,0.0322039,0.0168517,0.0166497,victoria,1024
3,28672,50,0.00122378,0.000617097,2.09863,0.0162353,0.0314539,0.0154479,0.0153008,victoria,1024
3,28672,50,0.00127003,0.000612279,2.0848,0.0146394,0.0313266,0.0138557,0.0137181,victoria,1024
3,40960,50,0.00139167,0.000731396,3.20754,0.0160428,0.0336236,0.0152699,0.0151161,victoria,1024
3,40960,50,0.00150791,0.000743196,3.22968,0.015858,0.0341764,0.015081,0.0149128,victoria,1024
3,40960,50,0.00168658,0.000793742,3.25365,0.0171279,0.0338737,0.0162968,0.0161043,victoria,1024
3,53248,50,0.00175355,0.000850206,4.23387,0.0163575,0.0359616,0.0155701,0.0154059,victoria,1024
3,53248,50,0.00176162,0.000829962,4.26002,0.01514,0.0356838,0.0143498,0.0141961,victoria,1024
3,53248,50,0.00188262,0.000844997,4.25431,0.0161726,0.0358198,0.0153616,0.0151869,victoria,1024
3,65536,50,0.00212111,0.000953797,5.19515,0.0159447,0.0382813,0.0151434,0.0149746,victoria,1024
3,65536,50,0.00259671,0.000936348,5.22219,0.0163105,0.0382718,0.0155277,0.0153578,victoria,1024
3,65536,50,0.00261583,0.000972632,5.21475,0.0159569,0.0384015,0.0149691,0.0147825,victoria,1024
3,77824,50,0.00167043,0.00110104,6.14357,0.0164856,0.0416115,0.0154576,0.0152771,victoria,1024
3,77824,50,0.00180348,0.00105962,6.18275,0.0157387,0.0421777,0.0148533,0.0146731,victoria,1024
3,77824,50,0.00308622,0.001437,6.18372,0.014839,0.0406573,0.0140591,0.0138263,victoria,1024
3,90112,50,0.00306987,0.00162591,13.4088,0.0153235,0.0430779,0.014484,0.0142687,victoria,1024
3,90112,50,0.00346905,0.00156457,13.4098,0.017008,0.0428991,0.0161426,0.0159251,victoria,1024
3,90112,50,0.00351706,0.00155863,13.4245,0.0183391,0.0429514,0.017511,0.0172838,victoria,1024
3,102400,50,0.00207321,0.00121049,15.3052,0.015274,0.0498039,0.0144131,0.0142308,victoria,1024
3,102400,50,0.00345212,0.00176871,15.289,0.0179958,0.0445491,0.0171715,0.0169553,victoria,1024
3,102400,50,0.00392922,0.00177182,15.2801,0.0152312,0.0448437,0.0143406,0.0141189,victoria,1024
3,114688,50,0.0023109,0.00141673,17.2529,0.0157509,0.0505556,0.0147913,0.0145866,victoria,1024
3,114688,50,0.0035434,0.00207642,17.2367,0.0153205,0.0481401,0.014437,0.0142023,victoria,1024
3,114688,50,0.00776763,0.00207248,17.2331,0.0151385,0.0478105,0.014409,0.0141153,victoria,1024
3,126976,50,0.00420919,0.00142001,19.1799,0.015715,0.0500614,0.0147844,0.0146196,victoria,1024
3,126976,50,0.00428443,0.00226079,19.1753,0.0168041,0.0502852,0.0159963,0.0157081,victoria,1024
3,126976,50,0.00458631,0.00200586,19.1916,0.016406,0.0502062,0.0154681,0.0152423,victoria,1024
3,139264,50,0.00464008,0.00153773,21.1043,0.0164152,0.0531223,0.0154412,0.0152746,victoria,1024
3,139264,50,0.00464554,0.00237429,21.129,0.0159771,0.0526597,0.0151278,0.0148488,victoria,1024
3,139264,50,0.0053648,0.00151055,21.1352,0.0185164,0.0535095,0.0175224,0.0173385,victoria,1024
3,151552,50,0.00463427,0.00251171,23.1255,0.0155953,0.055307,0.0146401,0.0144339,victoria,1024
3,151552,50,0.00489907,0.00269835,23.1272,0.0164693,0.0553878,0.0156881,0.0152841,victoria,1024
3,151552,50,0.00509928,0.00163206,23.1202,0.016576,0.0559219,0.0155809,0.0154015,victoria,1024
3,163840,50,0.00542337,0.00271033,36.2111,0.0162911,0.057835,0.0152537,0.0149495,victoria,1024
3,163840,50,0.00547351,0.00269322,36.2144,0.0167702,0.057786,0.0158421,0.0155971,victoria,1024
